subject,room_condition,target_distance,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n
120,Controlled environment,6,1.140175425099138,0.5099019513592785,1.3,5,6.6,0.19002923751652298,0.08498365855987973,0.03611111111111111,5,0.09999999999999999,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,0.16666666666666666,0.7071067811865476,0.31622776601683794,0.5,5
122,Controlled environment,6,0.8366600265340756,0.3741657386773941,0.7,5,5.8,0.13944333775567924,0.062360956446232345,0.01944444444444444,5,-0.03333333333333333,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,0.09999999999999999,0.5477225575051661,0.24494897427831777,0.3,5
123,Controlled environment,6,0.44721359549995793,0.19999999999999998,0.2,5,3.2,0.07453559924999299,0.03333333333333333,0.005555555555555557,5,-0.4666666666666667,0.07453559924999299,0.03333333333333333,0.005555555555555557,5,0.4666666666666667,0.44721359549995793,0.19999999999999998,0.2,5
124,Controlled environment,6,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.09128709291752767,0.04082482904638629,0.00833333333333333,5,-0.5666666666666667,0.09128709291752767,0.04082482904638629,0.00833333333333333,5,0.5666666666666667,0.5477225575051661,0.24494897427831777,0.3,5
125,Controlled environment,6,6.058052492344384,2.7092434368288134,36.7,5,12.8,1.0096754153907308,0.45154057280480225,1.0194444444444446,5,1.1333333333333333,0.7870479302078397,0.35197853469904794,0.6194444444444446,5,1.2666666666666666,4.722287581247038,2.1118712081942874,22.3,5
126,Controlled environment,6,1.9235384061671346,0.8602325267042626,3.7,5,9.2,0.3205897343611891,0.14337208778404378,0.10277777777777777,5,0.5333333333333333,0.3205897343611891,0.14337208778404378,0.10277777777777777,5,0.5333333333333333,1.9235384061671346,0.8602325267042626,3.7,5
127,Controlled environment,6,1.224744871391589,0.5477225575051661,1.5,5,6,0.2041241452319315,0.09128709291752768,0.041666666666666664,5,0,0.13944333775567924,0.062360956446232345,0.01944444444444444,5,0.13333333333333333,0.8366600265340756,0.3741657386773941,0.7,5
128,Controlled environment,6,1.8708286933869707,0.8366600265340755,3.5,5,6,0.31180478223116176,0.13944333775567924,0.09722222222222221,5,0,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,0.26666666666666666,0.5477225575051661,0.24494897427831777,0.3,5
129,Controlled environment,6,1.224744871391589,0.5477225575051661,1.5,5,7,0.2041241452319315,0.09128709291752768,0.041666666666666664,5,0.16666666666666666,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,0.2333333333333333,0.5477225575051661,0.24494897427831777,0.3,5
130,Controlled environment,6,0.8366600265340756,0.3741657386773941,0.7,5,6.2,0.13944333775567924,0.062360956446232345,0.01944444444444444,5,0.03333333333333333,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,0.09999999999999999,0.5477225575051661,0.24494897427831777,0.3,5
